"행정구역별(시군구)","성별","연령별","항목","단위","2019 년",
"하남시","계","65~69세","3세대가구-계","","1044",
"하남시","계","65~69세","3세대가구-부부+미혼자녀+양친","","246",
"하남시","계","65~69세","3세대가구-부부+미혼자녀+부친","","67",
"하남시","계","65~69세","3세대가구-부부+미혼자녀+모친","","308",
"하남시","계","65~69세","3세대가구-기타","","423",
"하남시","계","65~69세","4세대이상 가구","","12",
"하남시","계","65~69세","1인가구","","1776",
"하남시","계","65~69세","비친족가구","","183",
"하남시","계","70~74세","일반가구원","","8626",
"하남시","계","70~74세","1세대가구-계","","3693",
"하남시","계","70~74세","1세대가구-부부","","3584",
"하남시","계","70~74세","1세대가구-부부+미혼형제자매","","X",
"하남시","계","70~74세","1세대가구-부부+기타 친인척","","5",
"하남시","계","70~74세","1세대가구-가구주+미혼형제자매","","X",
"하남시","계","70~74세","1세대가구-가구주+기타 친인척","","8",
"하남시","계","70~74세","1세대가구-기타","","88",
"하남시","계","70~74세","2세대가구-계","","2483",
"하남시","계","70~74세","2세대가구-부부+미혼자녀","","1082",
"하남시","계","70~74세","2세대가구-부+미혼자녀","","122",
"하남시","계","70~74세","2세대가구-모+미혼자녀","","350",
"하남시","계","70~74세","2세대가구-부부+양친","","27",
"하남시","계","70~74세","2세대가구-부부+한부모","","85",
"하남시","계","70~74세","2세대가구-부부+미혼자녀+부부미혼형제자매","","7",
"하남시","계","70~74세","2세대가구-조부모+미혼손자녀","","89",
"하남시","계","70~74세","2세대가구-조부 또는 조모+미혼손자녀","","44",
"하남시","계","70~74세","2세대가구-기타","","677",
"하남시","계","70~74세","3세대가구-계","","1012",
"하남시","계","70~74세","3세대가구-부부+미혼자녀+양친","","202",
"하남시","계","70~74세","3세대가구-부부+미혼자녀+부친","","98",
"하남시","계","70~74세","3세대가구-부부+미혼자녀+모친","","278",
"하남시","계","70~74세","3세대가구-기타","","434",
"하남시","계","70~74세","4세대이상 가구","","8",
"하남시","계","70~74세","1인가구","","1324",
"하남시","계","70~74세","비친족가구","","106",
"하남시","계","75~79세","일반가구원","","5350",
"하남시","계","75~79세","1세대가구-계","","1872",
"하남시","계","75~79세","1세대가구-부부","","1829",
"하남시","계","75~79세","1세대가구-부부+미혼형제자매","","X",
"하남시","계","75~79세","1세대가구-부부+기타 친인척","","5",
"하남시","계","75~79세","1세대가구-가구주+미혼형제자매","","X",
"하남시","계","75~79세","1세대가구-가구주+기타 친인척","","6",
"하남시","계","75~79세","1세대가구-기타","","28",
"하남시","계","75~79세","2세대가구-계","","1560",
"하남시","계","75~79세","2세대가구-부부+미혼자녀","","461",
"하남시","계","75~79세","2세대가구-부+미혼자녀","","77",
"하남시","계","75~79세","2세대가구-모+미혼자녀","","256",
"하남시","계","75~79세","2세대가구-부부+양친","","23",
"하남시","계","75~79세","2세대가구-부부+한부모","","73",
"하남시","계","75~79세","2세대가구-부부+미혼자녀+부부미혼형제자매","","X",
"하남시","계","75~79세","2세대가구-조부모+미혼손자녀","","79",
"하남시","계","75~79세","2세대가구-조부 또는 조모+미혼손자녀","","85",
"하남시","계","75~79세","2세대가구-기타","","504",
"하남시","계","75~79세","3세대가구-계","","965",
"하남시","계","75~79세","3세대가구-부부+미혼자녀+양친","","184",
"하남시","계","75~79세","3세대가구-부부+미혼자녀+부친","","68",
"하남시","계","75~79세","3세대가구-부부+미혼자녀+모친","","307",
"하남시","계","75~79세","3세대가구-기타","","406",
"하남시","계","75~79세","4세대이상 가구","","X",
"하남시","계","75~79세","1인가구","","888",
"하남시","계","75~79세","비친족가구","","61",
"하남시","계","80~84세","일반가구원","","3123",
"하남시","계","80~84세","1세대가구-계","","731",
"하남시","계","80~84세","1세대가구-부부","","710",
"하남시","계","80~84세","1세대가구-부부+미혼형제자매","","X",
"하남시","계","80~84세","1세대가구-부부+기타 친인척","","X",
"하남시","계","80~84세","1세대가구-가구주+미혼형제자매","","X",
"하남시","계","80~84세","1세대가구-가구주+기타 친인척","","X",
"하남시","계","80~84세","1세대가구-기타","","15",
"하남시","계","80~84세","2세대가구-계","","1027",
"하남시","계","80~84세","2세대가구-부부+미혼자녀","","166",
"하남시","계","80~84세","2세대가구-부+미혼자녀","","35",
"하남시","계","80~84세","2세대가구-모+미혼자녀","","163",
"하남시","계","80~84세","2세대가구-부부+양친","","13",
"하남시","계","80~84세","2세대가구-부부+한부모","","90",
"하남시","계","80~84세","2세대가구-부부+미혼자녀+부부미혼형제자매","","X",
"하남시","계","80~84세","2세대가구-조부모+미혼손자녀","","65",
"하남시","계","80~84세","2세대가구-조부 또는 조모+미혼손자녀","","83",
"하남시","계","80~84세","2세대가구-기타","","412",
"하남시","계","80~84세","3세대가구-계","","769",
"하남시","계","80~84세","3세대가구-부부+미혼자녀+양친","","102",
"하남시","계","80~84세","3세대가구-부부+미혼자녀+부친","","58",
"하남시","계","80~84세","3세대가구-부부+미혼자녀+모친","","291",
"하남시","계","80~84세","3세대가구-기타","","318",
"하남시","계","80~84세","4세대이상 가구","","8",
"하남시","계","80~84세","1인가구","","548",
"하남시","계","80~84세","비친족가구","","40",
"하남시","계","85세이상","일반가구원","","2063",
"하남시","계","85세이상","1세대가구-계","","226",
"하남시","계","85세이상","1세대가구-부부","","212",
"하남시","계","85세이상","1세대가구-부부+미혼형제자매","","X",
"하남시","계","85세이상","1세대가구-부부+기타 친인척","","X",
"하남시","계","85세이상","1세대가구-가구주+미혼형제자매","","X",
"하남시","계","85세이상","1세대가구-가구주+기타 친인척","","X",
"하남시","계","85세이상","1세대가구-기타","","10",
"하남시","계","85세이상","2세대가구-계","","808",
"하남시","계","85세이상","2세대가구-부부+미혼자녀","","40",
"하남시","계","85세이상","2세대가구-부+미혼자녀","","12",
"하남시","계","85세이상","2세대가구-모+미혼자녀","","91",
"하남시","계","85세이상","2세대가구-부부+양친","","13",
"하남시","계","85세이상","2세대가구-부부+한부모","","256",
"하남시","계","85세이상","2세대가구-부부+미혼자녀+부부미혼형제자매","","X",
"하남시","계","85세이상","2세대가구-조부모+미혼손자녀","","22",
"하남시","계","85세이상","2세대가구-조부 또는 조모+미혼손자녀","","59",
"하남시","계","85세이상","2세대가구-기타","","315",
"하남시","계","85세이상","3세대가구-계","","616",
"하남시","계","85세이상","3세대가구-부부+미혼자녀+양친","","52",
"하남시","계","85세이상","3세대가구-부부+미혼자녀+부친","","42",
"하남시","계","85세이상","3세대가구-부부+미혼자녀+모친","","267",
"하남시","계","85세이상","3세대가구-기타","","255",
"하남시","계","85세이상","4세대이상 가구","","20",
"하남시","계","85세이상","1인가구","","364",
"하남시","계","85세이상","비친족가구","","29",
"하남시","남자","합계","일반가구원","","126779",
"하남시","남자","합계","1세대가구-계","","18763",
"하남시","남자","합계","1세대가구-부부","","16825",
"하남시","남자","합계","1세대가구-부부+미혼형제자매","","159",
"하남시","남자","합계","1세대가구-부부+기타 친인척","","53",
"하남시","남자","합계","1세대가구-가구주+미혼형제자매","","979",
"하남시","남자","합계","1세대가구-가구주+기타 친인척","","140",
"하남시","남자","합계","1세대가구-기타","","607",
"하남시","남자","합계","2세대가구-계","","82115",
"하남시","남자","합계","2세대가구-부부+미혼자녀","","64415",
"하남시","남자","합계","2세대가구-부+미혼자녀","","4133",
"하남시","남자","합계","2세대가구-모+미혼자녀","","4815",
"하남시","남자","합계","2세대가구-부부+양친","","198",
"하남시","남자","합계","2세대가구-부부+한부모","","669",
"하남시","남자","합계","2세대가구-부부+미혼자녀+부부미혼형제자매","","1189",
"하남시","남자","합계","2세대가구-조부모+미혼손자녀","","371",
"하남시","남자","합계","2세대가구-조부 또는 조모+미혼손자녀","","284",
"하남시","남자","합계","2세대가구-기타","","6041",
"하남시","남자","합계","3세대가구-계","","9307",
"하남시","남자","합계","3세대가구-부부+미혼자녀+양친","","1634",
"하남시","남자","합계","3세대가구-부부+미혼자녀+부친","","1110",
"하남시","남자","합계","3세대가구-부부+미혼자녀+모친","","3175",
"하남시","남자","합계","3세대가구-기타","","3388",
"하남시","남자","합계","4세대이상 가구","","83",
"하남시","남자","합계","1인가구","","14663",
"하남시","남자","합계","비친족가구","","1848",
"하남시","남자","15세미만","일반가구원","","20791",
"하남시","남자","15세미만","1세대가구-계","","18",
"하남시","남자","15세미만","1세대가구-부부","","X",
"하남시","남자","15세미만","1세대가구-부부+미혼형제자매","","X",
"하남시","남자","15세미만","1세대가구-부부+기타 친인척","","X",
"하남시","남자","15세미만","1세대가구-가구주+미혼형제자매","","7",
"하남시","남자","15세미만","1세대가구-가구주+기타 친인척","","5",
"하남시","남자","15세미만","1세대가구-기타","","X",
"하남시","남자","15세미만","2세대가구-계","","18666",
"하남시","남자","15세미만","2세대가구-부부+미혼자녀","","16364",
"하남시","남자","15세미만","2세대가구-부+미혼자녀","","468",
"하남시","남자","15세미만","2세대가구-모+미혼자녀","","966",
"하남시","남자","15세미만","2세대가구-부부+양친","","X",
"하남시","남자","15세미만","2세대가구-부부+한부모","","X",
"하남시","남자","15세미만","2세대가구-부부+미혼자녀+부부미혼형제자매","","336",
"하남시","남자","15세미만","2세대가구-조부모+미혼손자녀","","78",
"하남시","남자","15세미만","2세대가구-조부 또는 조모+미혼손자녀","","47",
"하남시","남자","15세미만","2세대가구-기타","","407",
"하남시","남자","15세미만","3세대가구-계","","2063",
"하남시","남자","15세미만","3세대가구-부부+미혼자녀+양친","","386",
"하남시","남자","15세미만","3세대가구-부부+미혼자녀+부친","","234",
"하남시","남자","15세미만","3세대가구-부부+미혼자녀+모친","","810",
"하남시","남자","15세미만","3세대가구-기타","","633",
"하남시","남자","15세미만","4세대이상 가구","","25",
"하남시","남자","15세미만","1인가구","","X",
"하남시","남자","15세미만","비친족가구","","18",
"하남시","남자","15~19세","일반가구원","","4970",
"하남시","남자","15~19세","1세대가구-계","","43",
"하남시","남자","15~19세","1세대가구-부부","","X",
"하남시","남자","15~19세","1세대가구-부부+미혼형제자매","","X",
"하남시","남자","15~19세","1세대가구-부부+기타 친인척","","X",
"하남시","남자","15~19세","1세대가구-가구주+미혼형제자매","","38",
"하남시","남자","15~19세","1세대가구-가구주+기타 친인척","","X",
"하남시","남자","15~19세","1세대가구-기타","","X",
"하남시","남자","15~19세","2세대가구-계","","4374",
"하남시","남자","15~19세","2세대가구-부부+미혼자녀","","3452",
"하남시","남자","15~19세","2세대가구-부+미혼자녀","","216",
"하남시","남자","15~19세","2세대가구-모+미혼자녀","","457",
"하남시","남자","15~19세","2세대가구-부부+양친","","X",
"하남시","남자","15~19세","2세대가구-부부+한부모","","X",
"하남시","남자","15~19세","2세대가구-부부+미혼자녀+부부미혼형제자매","","32",
"하남시","남자","15~19세","2세대가구-조부모+미혼손자녀","","18",
"하남시","남자","15~19세","2세대가구-조부 또는 조모+미혼손자녀","","25",
"하남시","남자","15~19세","2세대가구-기타","","174",
"하남시","남자","15~19세","3세대가구-계","","524",
"하남시","남자","15~19세","3세대가구-부부+미혼자녀+양친","","70",
"하남시","남자","15~19세","3세대가구-부부+미혼자녀+부친","","38",
"하남시","남자","15~19세","3세대가구-부부+미혼자녀+모친","","211",
"하남시","남자","15~19세","3세대가구-기타","","205",
"하남시","남자","15~19세","4세대이상 가구","","X",
"하남시","남자","15~19세","1인가구","","23",
"하남시","남자","15~19세","비친족가구","","X",
"하남시","남자","20~24세","일반가구원","","4968",
"하남시","남자","20~24세","1세대가구-계","","155",
"하남시","남자","20~24세","1세대가구-부부","","7",
"하남시","남자","20~24세","1세대가구-부부+미혼형제자매","","X",
"하남시","남자","20~24세","1세대가구-부부+기타 친인척","","X",
"하남시","남자","20~24세","1세대가구-가구주+미혼형제자매","","128",
"하남시","남자","20~24세","1세대가구-가구주+기타 친인척","","13",
"하남시","남자","20~24세","1세대가구-기타","","X",
"하남시","남자","20~24세","2세대가구-계","","4008",
"하남시","남자","20~24세","2세대가구-부부+미혼자녀","","2846",
"하남시","남자","20~24세","2세대가구-부+미혼자녀","","268",
"하남시","남자","20~24세","2세대가구-모+미혼자녀","","558",
"하남시","남자","20~24세","2세대가구-부부+양친","","X",
"하남시","남자","20~24세","2세대가구-부부+한부모","","X",
"하남시","남자","20~24세","2세대가구-부부+미혼자녀+부부미혼형제자매","","17",
"하남시","남자","20~24세","2세대가구-조부모+미혼손자녀","","16",
"하남시","남자","20~24세","2세대가구-조부 또는 조모+미혼손자녀","","50",
"하남시","남자","20~24세","2세대가구-기타","","252",
"하남시","남자","20~24세","3세대가구-계","","403",
"하남시","남자","20~24세","3세대가구-부부+미혼자녀+양친","","31",
"하남시","남자","20~24세","3세대가구-부부+미혼자녀+부친","","19",
"하남시","남자","20~24세","3세대가구-부부+미혼자녀+모친","","169",
"하남시","남자","20~24세","3세대가구-기타","","184",
"하남시","남자","20~24세","4세대이상 가구","","X",
"하남시","남자","20~24세","1인가구","","354",
"하남시","남자","20~24세","비친족가구","","48",
"하남시","남자","25~29세","일반가구원","","8253",
"하남시","남자","25~29세","1세대가구-계","","639",
"하남시","남자","25~29세","1세대가구-부부","","288",
"하남시","남자","25~29세","1세대가구-부부+미혼형제자매","","10",
"하남시","남자","25~29세","1세대가구-부부+기타 친인척","","6",
"하남시","남자","25~29세","1세대가구-가구주+미혼형제자매","","293",
"하남시","남자","25~29세","1세대가구-가구주+기타 친인척","","18",
"하남시","남자","25~29세","1세대가구-기타","","24",
"하남시","남자","25~29세","2세대가구-계","","5040",
"하남시","남자","25~29세","2세대가구-부부+미혼자녀","","3301",
"하남시","남자","25~29세","2세대가구-부+미혼자녀","","340",
"하남시","남자","25~29세","2세대가구-모+미혼자녀","","842",
"하남시","남자","25~29세","2세대가구-부부+양친","","X",
"하남시","남자","25~29세","2세대가구-부부+한부모","","5",
"하남시","남자","25~29세","2세대가구-부부+미혼자녀+부부미혼형제자매","","47",
"하남시","남자","25~29세","2세대가구-조부모+미혼손자녀","","23",
"하남시","남자","25~29세","2세대가구-조부 또는 조모+미혼손자녀","","55",
"하남시","남자","25~29세","2세대가구-기타","","424",
"하남시","남자","25~29세","3세대가구-계","","449",
"하남시","남자","25~29세","3세대가구-부부+미혼자녀+양친","","29",
"하남시","남자","25~29세","3세대가구-부부+미혼자녀+부친","","25",
"하남시","남자","25~29세","3세대가구-부부+미혼자녀+모친","","185",
"하남시","남자","25~29세","3세대가구-기타","","210",
"하남시","남자","25~29세","4세대이상 가구","","X",
"하남시","남자","25~29세","1인가구","","1878",
"하남시","남자","25~29세","비친족가구","","243",
"하남시","남자","30~34세","일반가구원","","9095",
"하남시","남자","30~34세","1세대가구-계","","1396",
"하남시","남자","30~34세","1세대가구-부부","","1143",
"하남시","남자","30~34세","1세대가구-부부+미혼형제자매","","26",
"하남시","남자","30~34세","1세대가구-부부+기타 친인척","","5",
"하남시","남자","30~34세","1세대가구-가구주+미혼형제자매","","166",
"하남시","남자","30~34세","1세대가구-가구주+기타 친인척","","24",
"하남시","남자","30~34세","1세대가구-기타","","32",
"하남시","남자","30~34세","2세대가구-계","","4803",
"하남시","남자","30~34세","2세대가구-부부+미혼자녀","","3373",
"하남시","남자","30~34세","2세대가구-부+미혼자녀","","249",
"하남시","남자","30~34세","2세대가구-모+미혼자녀","","570",
"하남시","남자","30~34세","2세대가구-부부+양친","","24",
"하남시","남자","30~34세","2세대가구-부부+한부모","","33",
"하남시","남자","30~34세","2세대가구-부부+미혼자녀+부부미혼형제자매","","103",
"하남시","남자","30~34세","2세대가구-조부모+미혼손자녀","","8",
"하남시","남자","30~34세","2세대가구-조부 또는 조모+미혼손자녀","","38",
"하남시","남자","30~34세","2세대가구-기타","","405",
"하남시","남자","30~34세","3세대가구-계","","380",
"하남시","남자","30~34세","3세대가구-부부+미혼자녀+양친","","49",
"하남시","남자","30~34세","3세대가구-부부+미혼자녀+부친","","24",
"하남시","남자","30~34세","3세대가구-부부+미혼자녀+모친","","134",
"하남시","남자","30~34세","3세대가구-기타","","173",
"하남시","남자","30~34세","4세대이상 가구","","9",
"하남시","남자","30~34세","1인가구","","2208",
"하남시","남자","30~34세","비친족가구","","299",
"하남시","남자","35~39세","일반가구원","","13256",
"하남시","남자","35~39세","1세대가구-계","","1450",
"하남시","남자","35~39세","1세대가구-부부","","1253",
"하남시","남자","35~39세","1세대가구-부부+미혼형제자매","","35",
"하남시","남자","35~39세","1세대가구-부부+기타 친인척","","7",
"하남시","남자","35~39세","1세대가구-가구주+미혼형제자매","","109",
"하남시","남자","35~39세","1세대가구-가구주+기타 친인척","","15",
"하남시","남자","35~39세","1세대가구-기타","","31",
"하남시","남자","35~39세","2세대가구-계","","8745",
"하남시","남자","35~39세","2세대가구-부부+미혼자녀","","7056",
"하남시","남자","35~39세","2세대가구-부+미혼자녀","","313",
"하남시","남자","35~39세","2세대가구-모+미혼자녀","","538",
"하남시","남자","35~39세","2세대가구-부부+양친","","24",
"하남시","남자","35~39세","2세대가구-부부+한부모","","56",
"하남시","남자","35~39세","2세대가구-부부+미혼자녀+부부미혼형제자매","","228",
"하남시","남자","35~39세","2세대가구-조부모+미혼손자녀","","X",
"하남시","남자","35~39세","2세대가구-조부 또는 조모+미혼손자녀","","15",
"하남시","남자","35~39세","2세대가구-기타","","512",
"하남시","남자","35~39세","3세대가구-계","","706",
"하남시","남자","35~39세","3세대가구-부부+미혼자녀+양친","","144",
"하남시","남자","35~39세","3세대가구-부부+미혼자녀+부친","","103",
"하남시","남자","35~39세","3세대가구-부부+미혼자녀+모친","","239",
"하남시","남자","35~39세","3세대가구-기타","","220",
"하남시","남자","35~39세","4세대이상 가구","","9",
"하남시","남자","35~39세","1인가구","","2067",
"하남시","남자","35~39세","비친족가구","","279",
"하남시","남자","40~44세","일반가구원","","12036",
"하남시","남자","40~44세","1세대가구-계","","896",
"하남시","남자","40~44세","1세대가구-부부","","762",
"하남시","남자","40~44세","1세대가구-부부+미혼형제자매","","17",
"하남시","남자","40~44세","1세대가구-부부+기타 친인척","","X",
"하남시","남자","40~44세","1세대가구-가구주+미혼형제자매","","66",
"하남시","남자","40~44세","1세대가구-가구주+기타 친인척","","10",
"하남시","남자","40~44세","1세대가구-기타","","38",
"하남시","남자","40~44세","2세대가구-계","","8659",
"하남시","남자","40~44세","2세대가구-부부+미혼자녀","","7193",
"하남시","남자","40~44세","2세대가구-부+미혼자녀","","311",
"하남시","남자","40~44세","2세대가구-모+미혼자녀","","349",
"하남시","남자","40~44세","2세대가구-부부+양친","","14",
"하남시","남자","40~44세","2세대가구-부부+한부모","","56",
"하남시","남자","40~44세","2세대가구-부부+미혼자녀+부부미혼형제자매","","181",
"하남시","남자","40~44세","2세대가구-조부모+미혼손자녀","","X",
"하남시","남자","40~44세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"하남시","남자","40~44세","2세대가구-기타","","553",
"하남시","남자","40~44세","3세대가구-계","","830",
"하남시","남자","40~44세","3세대가구-부부+미혼자녀+양친","","137",
"하남시","남자","40~44세","3세대가구-부부+미혼자녀+부친","","105",
"하남시","남자","40~44세","3세대가구-부부+미혼자녀+모친","","344",
"하남시","남자","40~44세","3세대가구-기타","","244",
"하남시","남자","40~44세","4세대이상 가구","","X",
"하남시","남자","40~44세","1인가구","","1474",
"하남시","남자","40~44세","비친족가구","","176",
"하남시","남자","45~49세","일반가구원","","11122",
"하남시","남자","45~49세","1세대가구-계","","979",
"하남시","남자","45~49세","1세대가구-부부","","823",
"하남시","남자","45~49세","1세대가구-부부+미혼형제자매","","16",
"하남시","남자","45~49세","1세대가구-부부+기타 친인척","","X",
"하남시","남자","45~49세","1세대가구-가구주+미혼형제자매","","69",
"하남시","남자","45~49세","1세대가구-가구주+기타 친인척","","8",
"하남시","남자","45~49세","1세대가구-기타","","61",
"하남시","남자","45~49세","2세대가구-계","","7655",
"하남시","남자","45~49세","2세대가구-부부+미혼자녀","","6238",
"하남시","남자","45~49세","2세대가구-부+미혼자녀","","355",
"하남시","남자","45~49세","2세대가구-모+미혼자녀","","297",
"하남시","남자","45~49세","2세대가구-부부+양친","","12",
"하남시","남자","45~49세","2세대가구-부부+한부모","","45",
"하남시","남자","45~49세","2세대가구-부부+미혼자녀+부부미혼형제자매","","114",
"하남시","남자","45~49세","2세대가구-조부모+미혼손자녀","","X",
"하남시","남자","45~49세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"하남시","남자","45~49세","2세대가구-기타","","594",
"하남시","남자","45~49세","3세대가구-계","","868",
"하남시","남자","45~49세","3세대가구-부부+미혼자녀+양친","","113",
"하남시","남자","45~49세","3세대가구-부부+미혼자녀+부친","","81",
"하남시","남자","45~49세","3세대가구-부부+미혼자녀+모친","","369",
"하남시","남자","45~49세","3세대가구-기타","","305",
"하남시","남자","45~49세","4세대이상 가구","","X",
"하남시","남자","45~49세","1인가구","","1448",
"하남시","남자","45~49세","비친족가구","","168",
"하남시","남자","50~54세","일반가구원","","9380",
"하남시","남자","50~54세","1세대가구-계","","1293",
"하남시","남자","50~54세","1세대가구-부부","","1154",
"하남시","남자","50~54세","1세대가구-부부+미혼형제자매","","13",
"하남시","남자","50~54세","1세대가구-부부+기타 친인척","","X",
"하남시","남자","50~54세","1세대가구-가구주+미혼형제자매","","48",
"하남시","남자","50~54세","1세대가구-가구주+기타 친인척","","12",
"하남시","남자","50~54세","1세대가구-기타","","63",
"하남시","남자","50~54세","2세대가구-계","","6052",
"하남시","남자","50~54세","2세대가구-부부+미혼자녀","","4766",
"하남시","남자","50~54세","2세대가구-부+미혼자녀","","431",
"하남시","남자","50~54세","2세대가구-모+미혼자녀","","160",
"하남시","남자","50~54세","2세대가구-부부+양친","","12",
"하남시","남자","50~54세","2세대가구-부부+한부모","","57",
"하남시","남자","50~54세","2세대가구-부부+미혼자녀+부부미혼형제자매","","65",
"하남시","남자","50~54세","2세대가구-조부모+미혼손자녀","","X",
"하남시","남자","50~54세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"하남시","남자","50~54세","2세대가구-기타","","559",
"하남시","남자","50~54세","3세대가구-계","","627",
"하남시","남자","50~54세","3세대가구-부부+미혼자녀+양친","","78",
"하남시","남자","50~54세","3세대가구-부부+미혼자녀+부친","","49",
"하남시","남자","50~54세","3세대가구-부부+미혼자녀+모친","","285",
"하남시","남자","50~54세","3세대가구-기타","","215",
"하남시","남자","50~54세","4세대이상 가구","","5",
"하남시","남자","50~54세","1인가구","","1261",
"하남시","남자","50~54세","비친족가구","","142",
"하남시","남자","55~59세","일반가구원","","9440",
"하남시","남자","55~59세","1세대가구-계","","1907",
"하남시","남자","55~59세","1세대가구-부부","","1753",
"하남시","남자","55~59세","1세대가구-부부+미혼형제자매","","15",
"하남시","남자","55~59세","1세대가구-부부+기타 친인척","","X",
"하남시","남자","55~59세","1세대가구-가구주+미혼형제자매","","30",
"하남시","남자","55~59세","1세대가구-가구주+기타 친인척","","11",
"하남시","남자","55~59세","1세대가구-기타","","95",
"하남시","남자","55~59세","2세대가구-계","","5576",
"하남시","남자","55~59세","2세대가구-부부+미혼자녀","","4384",
"하남시","남자","55~59세","2세대가구-부+미혼자녀","","430",
"하남시","남자","55~59세","2세대가구-모+미혼자녀","","55",
"하남시","남자","55~59세","2세대가구-부부+양친","","15",
"하남시","남자","55~59세","2세대가구-부부+한부모","","105",
"하남시","남자","55~59세","2세대가구-부부+미혼자녀+부부미혼형제자매","","34",
"하남시","남자","55~59세","2세대가구-조부모+미혼손자녀","","8",
"하남시","남자","55~59세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"하남시","남자","55~59세","2세대가구-기타","","545",
"하남시","남자","55~59세","3세대가구-계","","533",
"하남시","남자","55~59세","3세대가구-부부+미혼자녀+양친","","52",
"하남시","남자","55~59세","3세대가구-부부+미혼자녀+부친","","37",
"하남시","남자","55~59세","3세대가구-부부+미혼자녀+모친","","260",
"하남시","남자","55~59세","3세대가구-기타","","184",
"하남시","남자","55~59세","4세대이상 가구","","X",
"하남시","남자","55~59세","1인가구","","1248",
"하남시","남자","55~59세","비친족가구","","172",
"하남시","남자","60~64세","일반가구원","","8734",
"하남시","남자","60~64세","1세대가구-계","","2978",
"하남시","남자","60~64세","1세대가구-부부","","2828",
"하남시","남자","60~64세","1세대가구-부부+미혼형제자매","","14",
"하남시","남자","60~64세","1세대가구-부부+기타 친인척","","8",
"하남시","남자","60~64세","1세대가구-가구주+미혼형제자매","","15",
"하남시","남자","60~64세","1세대가구-가구주+기타 친인척","","8",
"하남시","남자","60~64세","1세대가구-기타","","105",
"하남시","남자","60~64세","2세대가구-계","","4048",
"하남시","남자","60~64세","2세대가구-부부+미혼자녀","","2949",
"하남시","남자","60~64세","2세대가구-부+미혼자녀","","327",
"하남시","남자","60~64세","2세대가구-모+미혼자녀","","14",
"하남시","남자","60~64세","2세대가구-부부+양친","","24",
"하남시","남자","60~64세","2세대가구-부부+한부모","","141",
"하남시","남자","60~64세","2세대가구-부부+미혼자녀+부부미혼형제자매","","21",
"하남시","남자","60~64세","2세대가구-조부모+미혼손자녀","","22",
"하남시","남자","60~64세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"하남시","남자","60~64세","2세대가구-기타","","547",
"하남시","남자","60~64세","3세대가구-계","","495",
"하남시","남자","60~64세","3세대가구-부부+미혼자녀+양친","","107",
"하남시","남자","60~64세","3세대가구-부부+미혼자녀+부친","","64",
"하남시","남자","60~64세","3세대가구-부부+미혼자녀+모친","","126",
"하남시","남자","60~64세","3세대가구-기타","","198",
"하남시","남자","60~64세","4세대이상 가구","","8",
"하남시","남자","60~64세","1인가구","","1071",
"하남시","남자","60~64세","비친족가구","","134",
"하남시","남자","65~69세","일반가구원","","5983",
"하남시","남자","65~69세","1세대가구-계","","2808",
"하남시","남자","65~69세","1세대가구-부부","","2709",
"하남시","남자","65~69세","1세대가구-부부+미혼형제자매","","X",
"하남시","남자","65~69세","1세대가구-부부+기타 친인척","","X",
"하남시","남자","65~69세","1세대가구-가구주+미혼형제자매","","8",
"하남시","남자","65~69세","1세대가구-가구주+기타 친인척","","8",
"하남시","남자","65~69세","1세대가구-기타","","75",
"하남시","남자","65~69세","2세대가구-계","","2012",
"하남시","남자","65~69세","2세대가구-부부+미혼자녀","","1307",
"하남시","남자","65~69세","2세대가구-부+미혼자녀","","179",
"하남시","남자","65~69세","2세대가구-모+미혼자녀","","9",
"하남시","남자","65~69세","2세대가구-부부+양친","","27",
"하남시","남자","65~69세","2세대가구-부부+한부모","","78",
"하남시","남자","65~69세","2세대가구-부부+미혼자녀+부부미혼형제자매","","X",
"하남시","남자","65~69세","2세대가구-조부모+미혼손자녀","","47",
"하남시","남자","65~69세","2세대가구-조부 또는 조모+미혼손자녀","","5",
"하남시","남자","65~69세","2세대가구-기타","","357",
"하남시","남자","65~69세","3세대가구-계","","386",
"하남시","남자","65~69세","3세대가구-부부+미혼자녀+양친","","121",
"하남시","남자","65~69세","3세대가구-부부+미혼자녀+부친","","65",
"하남시","남자","65~69세","3세대가구-부부+미혼자녀+모친","","36",
"하남시","남자","65~69세","3세대가구-기타","","164",
"하남시","남자","65~69세","4세대이상 가구","","X",
"하남시","남자","65~69세","1인가구","","686",
"하남시","남자","65~69세","비친족가구","","87",
"하남시","남자","70~74세","일반가구원","","4461",
"하남시","남자","70~74세","1세대가구-계","","2283",
"하남시","남자","70~74세","1세대가구-부부","","2226",
"하남시","남자","70~74세","1세대가구-부부+미혼형제자매","","X",
"하남시","남자","70~74세","1세대가구-부부+기타 친인척","","X",
"하남시","남자","70~74세","1세대가구-가구주+미혼형제자매","","X",
"하남시","남자","70~74세","1세대가구-가구주+기타 친인척","","X",
"하남시","남자","70~74세","1세대가구-기타","","47",
"하남시","남자","70~74세","2세대가구-계","","1240",
"하남시","남자","70~74세","2세대가구-부부+미혼자녀","","710",
"하남시","남자","70~74세","2세대가구-부+미혼자녀","","122",
"하남시","남자","70~74세","2세대가구-모+미혼자녀","","X",
