"행정구역별(시군구)","성별","연령별","항목","단위","2019 년",
"노원구","계","40~44세","2세대가구-기타","","1754",
"노원구","계","40~44세","3세대가구-계","","2738",
"노원구","계","40~44세","3세대가구-부부+미혼자녀+양친","","403",
"노원구","계","40~44세","3세대가구-부부+미혼자녀+부친","","297",
"노원구","계","40~44세","3세대가구-부부+미혼자녀+모친","","1105",
"노원구","계","40~44세","3세대가구-기타","","933",
"노원구","계","40~44세","4세대이상 가구","","8",
"노원구","계","40~44세","1인가구","","2985",
"노원구","계","40~44세","비친족가구","","437",
"노원구","계","45~49세","일반가구원","","48721",
"노원구","계","45~49세","1세대가구-계","","3216",
"노원구","계","45~49세","1세대가구-부부","","2557",
"노원구","계","45~49세","1세대가구-부부+미혼형제자매","","59",
"노원구","계","45~49세","1세대가구-부부+기타 친인척","","8",
"노원구","계","45~49세","1세대가구-가구주+미혼형제자매","","340",
"노원구","계","45~49세","1세대가구-가구주+기타 친인척","","35",
"노원구","계","45~49세","1세대가구-기타","","217",
"노원구","계","45~49세","2세대가구-계","","37915",
"노원구","계","45~49세","2세대가구-부부+미혼자녀","","29797",
"노원구","계","45~49세","2세대가구-부+미혼자녀","","817",
"노원구","계","45~49세","2세대가구-모+미혼자녀","","4198",
"노원구","계","45~49세","2세대가구-부부+양친","","48",
"노원구","계","45~49세","2세대가구-부부+한부모","","154",
"노원구","계","45~49세","2세대가구-부부+미혼자녀+부부미혼형제자매","","564",
"노원구","계","45~49세","2세대가구-조부모+미혼손자녀","","X",
"노원구","계","45~49세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"노원구","계","45~49세","2세대가구-기타","","2334",
"노원구","계","45~49세","3세대가구-계","","3455",
"노원구","계","45~49세","3세대가구-부부+미혼자녀+양친","","404",
"노원구","계","45~49세","3세대가구-부부+미혼자녀+부친","","319",
"노원구","계","45~49세","3세대가구-부부+미혼자녀+모친","","1580",
"노원구","계","45~49세","3세대가구-기타","","1152",
"노원구","계","45~49세","4세대이상 가구","","10",
"노원구","계","45~49세","1인가구","","3656",
"노원구","계","45~49세","비친족가구","","469",
"노원구","계","50~54세","일반가구원","","44381",
"노원구","계","50~54세","1세대가구-계","","4098",
"노원구","계","50~54세","1세대가구-부부","","3489",
"노원구","계","50~54세","1세대가구-부부+미혼형제자매","","53",
"노원구","계","50~54세","1세대가구-부부+기타 친인척","","12",
"노원구","계","50~54세","1세대가구-가구주+미혼형제자매","","243",
"노원구","계","50~54세","1세대가구-가구주+기타 친인척","","28",
"노원구","계","50~54세","1세대가구-기타","","273",
"노원구","계","50~54세","2세대가구-계","","33611",
"노원구","계","50~54세","2세대가구-부부+미혼자녀","","25810",
"노원구","계","50~54세","2세대가구-부+미혼자녀","","931",
"노원구","계","50~54세","2세대가구-모+미혼자녀","","4060",
"노원구","계","50~54세","2세대가구-부부+양친","","36",
"노원구","계","50~54세","2세대가구-부부+한부모","","212",
"노원구","계","50~54세","2세대가구-부부+미혼자녀+부부미혼형제자매","","325",
"노원구","계","50~54세","2세대가구-조부모+미혼손자녀","","X",
"노원구","계","50~54세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"노원구","계","50~54세","2세대가구-기타","","2231",
"노원구","계","50~54세","3세대가구-계","","2731",
"노원구","계","50~54세","3세대가구-부부+미혼자녀+양친","","212",
"노원구","계","50~54세","3세대가구-부부+미혼자녀+부친","","222",
"노원구","계","50~54세","3세대가구-부부+미혼자녀+모친","","1342",
"노원구","계","50~54세","3세대가구-기타","","955",
"노원구","계","50~54세","4세대이상 가구","","5",
"노원구","계","50~54세","1인가구","","3507",
"노원구","계","50~54세","비친족가구","","429",
"노원구","계","55~59세","일반가구원","","41590",
"노원구","계","55~59세","1세대가구-계","","6984",
"노원구","계","55~59세","1세대가구-부부","","6350",
"노원구","계","55~59세","1세대가구-부부+미혼형제자매","","67",
"노원구","계","55~59세","1세대가구-부부+기타 친인척","","25",
"노원구","계","55~59세","1세대가구-가구주+미혼형제자매","","155",
"노원구","계","55~59세","1세대가구-가구주+기타 친인척","","31",
"노원구","계","55~59세","1세대가구-기타","","356",
"노원구","계","55~59세","2세대가구-계","","27870",
"노원구","계","55~59세","2세대가구-부부+미혼자녀","","20242",
"노원구","계","55~59세","2세대가구-부+미혼자녀","","1026",
"노원구","계","55~59세","2세대가구-모+미혼자녀","","3576",
"노원구","계","55~59세","2세대가구-부부+양친","","60",
"노원구","계","55~59세","2세대가구-부부+한부모","","357",
"노원구","계","55~59세","2세대가구-부부+미혼자녀+부부미혼형제자매","","177",
"노원구","계","55~59세","2세대가구-조부모+미혼손자녀","","32",
"노원구","계","55~59세","2세대가구-조부 또는 조모+미혼손자녀","","17",
"노원구","계","55~59세","2세대가구-기타","","2383",
"노원구","계","55~59세","3세대가구-계","","2163",
"노원구","계","55~59세","3세대가구-부부+미혼자녀+양친","","157",
"노원구","계","55~59세","3세대가구-부부+미혼자녀+부친","","129",
"노원구","계","55~59세","3세대가구-부부+미혼자녀+모친","","1057",
"노원구","계","55~59세","3세대가구-기타","","820",
"노원구","계","55~59세","4세대이상 가구","","13",
"노원구","계","55~59세","1인가구","","4065",
"노원구","계","55~59세","비친족가구","","495",
"노원구","계","60~64세","일반가구원","","37210",
"노원구","계","60~64세","1세대가구-계","","11069",
"노원구","계","60~64세","1세대가구-부부","","10421",
"노원구","계","60~64세","1세대가구-부부+미혼형제자매","","52",
"노원구","계","60~64세","1세대가구-부부+기타 친인척","","33",
"노원구","계","60~64세","1세대가구-가구주+미혼형제자매","","120",
"노원구","계","60~64세","1세대가구-가구주+기타 친인척","","48",
"노원구","계","60~64세","1세대가구-기타","","395",
"노원구","계","60~64세","2세대가구-계","","18741",
"노원구","계","60~64세","2세대가구-부부+미혼자녀","","12458",
"노원구","계","60~64세","2세대가구-부+미혼자녀","","817",
"노원구","계","60~64세","2세대가구-모+미혼자녀","","2577",
"노원구","계","60~64세","2세대가구-부부+양친","","69",
"노원구","계","60~64세","2세대가구-부부+한부모","","357",
"노원구","계","60~64세","2세대가구-부부+미혼자녀+부부미혼형제자매","","83",
"노원구","계","60~64세","2세대가구-조부모+미혼손자녀","","150",
"노원구","계","60~64세","2세대가구-조부 또는 조모+미혼손자녀","","37",
"노원구","계","60~64세","2세대가구-기타","","2193",
"노원구","계","60~64세","3세대가구-계","","1969",
"노원구","계","60~64세","3세대가구-부부+미혼자녀+양친","","261",
"노원구","계","60~64세","3세대가구-부부+미혼자녀+부친","","106",
"노원구","계","60~64세","3세대가구-부부+미혼자녀+모친","","714",
"노원구","계","60~64세","3세대가구-기타","","888",
"노원구","계","60~64세","4세대이상 가구","","15",
"노원구","계","60~64세","1인가구","","4932",
"노원구","계","60~64세","비친족가구","","484",
"노원구","계","65~69세","일반가구원","","25344",
"노원구","계","65~69세","1세대가구-계","","9590",
"노원구","계","65~69세","1세대가구-부부","","9174",
"노원구","계","65~69세","1세대가구-부부+미혼형제자매","","36",
"노원구","계","65~69세","1세대가구-부부+기타 친인척","","26",
"노원구","계","65~69세","1세대가구-가구주+미혼형제자매","","49",
"노원구","계","65~69세","1세대가구-가구주+기타 친인척","","28",
"노원구","계","65~69세","1세대가구-기타","","277",
"노원구","계","65~69세","2세대가구-계","","9488",
"노원구","계","65~69세","2세대가구-부부+미혼자녀","","5429",
"노원구","계","65~69세","2세대가구-부+미혼자녀","","441",
"노원구","계","65~69세","2세대가구-모+미혼자녀","","1536",
"노원구","계","65~69세","2세대가구-부부+양친","","43",
"노원구","계","65~69세","2세대가구-부부+한부모","","212",
"노원구","계","65~69세","2세대가구-부부+미혼자녀+부부미혼형제자매","","38",
"노원구","계","65~69세","2세대가구-조부모+미혼손자녀","","162",
"노원구","계","65~69세","2세대가구-조부 또는 조모+미혼손자녀","","57",
"노원구","계","65~69세","2세대가구-기타","","1570",
"노원구","계","65~69세","3세대가구-계","","1754",
"노원구","계","65~69세","3세대가구-부부+미혼자녀+양친","","340",
"노원구","계","65~69세","3세대가구-부부+미혼자녀+부친","","102",
"노원구","계","65~69세","3세대가구-부부+미혼자녀+모친","","513",
"노원구","계","65~69세","3세대가구-기타","","799",
"노원구","계","65~69세","4세대이상 가구","","13",
"노원구","계","65~69세","1인가구","","4195",
"노원구","계","65~69세","비친족가구","","304",
"노원구","계","70~74세","일반가구원","","19500",
"노원구","계","70~74세","1세대가구-계","","7310",
"노원구","계","70~74세","1세대가구-부부","","7017",
"노원구","계","70~74세","1세대가구-부부+미혼형제자매","","27",
"노원구","계","70~74세","1세대가구-부부+기타 친인척","","19",
"노원구","계","70~74세","1세대가구-가구주+미혼형제자매","","34",
"노원구","계","70~74세","1세대가구-가구주+기타 친인척","","30",
"노원구","계","70~74세","1세대가구-기타","","183",
"노원구","계","70~74세","2세대가구-계","","5975",
"노원구","계","70~74세","2세대가구-부부+미혼자녀","","2752",
"노원구","계","70~74세","2세대가구-부+미혼자녀","","290",
"노원구","계","70~74세","2세대가구-모+미혼자녀","","1256",
"노원구","계","70~74세","2세대가구-부부+양친","","44",
"노원구","계","70~74세","2세대가구-부부+한부모","","109",
"노원구","계","70~74세","2세대가구-부부+미혼자녀+부부미혼형제자매","","16",
"노원구","계","70~74세","2세대가구-조부모+미혼손자녀","","191",
"노원구","계","70~74세","2세대가구-조부 또는 조모+미혼손자녀","","90",
"노원구","계","70~74세","2세대가구-기타","","1227",
"노원구","계","70~74세","3세대가구-계","","1882",
"노원구","계","70~74세","3세대가구-부부+미혼자녀+양친","","349",
"노원구","계","70~74세","3세대가구-부부+미혼자녀+부친","","129",
"노원구","계","70~74세","3세대가구-부부+미혼자녀+모친","","560",
"노원구","계","70~74세","3세대가구-기타","","844",
"노원구","계","70~74세","4세대이상 가구","","11",
"노원구","계","70~74세","1인가구","","4048",
"노원구","계","70~74세","비친족가구","","274",
"노원구","계","75~79세","일반가구원","","15579",
"노원구","계","75~79세","1세대가구-계","","5220",
"노원구","계","75~79세","1세대가구-부부","","5018",
"노원구","계","75~79세","1세대가구-부부+미혼형제자매","","12",
"노원구","계","75~79세","1세대가구-부부+기타 친인척","","10",
"노원구","계","75~79세","1세대가구-가구주+미혼형제자매","","18",
"노원구","계","75~79세","1세대가구-가구주+기타 친인척","","24",
"노원구","계","75~79세","1세대가구-기타","","138",
"노원구","계","75~79세","2세대가구-계","","4390",
"노원구","계","75~79세","2세대가구-부부+미혼자녀","","1453",
"노원구","계","75~79세","2세대가구-부+미혼자녀","","217",
"노원구","계","75~79세","2세대가구-모+미혼자녀","","1008",
"노원구","계","75~79세","2세대가구-부부+양친","","62",
"노원구","계","75~79세","2세대가구-부부+한부모","","108",
"노원구","계","75~79세","2세대가구-부부+미혼자녀+부부미혼형제자매","","7",
"노원구","계","75~79세","2세대가구-조부모+미혼손자녀","","192",
"노원구","계","75~79세","2세대가구-조부 또는 조모+미혼손자녀","","166",
"노원구","계","75~79세","2세대가구-기타","","1177",
"노원구","계","75~79세","3세대가구-계","","2023",
"노원구","계","75~79세","3세대가구-부부+미혼자녀+양친","","328",
"노원구","계","75~79세","3세대가구-부부+미혼자녀+부친","","131",
"노원구","계","75~79세","3세대가구-부부+미혼자녀+모친","","669",
"노원구","계","75~79세","3세대가구-기타","","895",
"노원구","계","75~79세","4세대이상 가구","","7",
"노원구","계","75~79세","1인가구","","3753",
"노원구","계","75~79세","비친족가구","","186",
"노원구","계","80~84세","일반가구원","","9658",
"노원구","계","80~84세","1세대가구-계","","2425",
"노원구","계","80~84세","1세대가구-부부","","2340",
"노원구","계","80~84세","1세대가구-부부+미혼형제자매","","X",
"노원구","계","80~84세","1세대가구-부부+기타 친인척","","5",
"노원구","계","80~84세","1세대가구-가구주+미혼형제자매","","11",
"노원구","계","80~84세","1세대가구-가구주+기타 친인척","","14",
"노원구","계","80~84세","1세대가구-기타","","54",
"노원구","계","80~84세","2세대가구-계","","2771",
"노원구","계","80~84세","2세대가구-부부+미혼자녀","","525",
"노원구","계","80~84세","2세대가구-부+미혼자녀","","131",
"노원구","계","80~84세","2세대가구-모+미혼자녀","","660",
"노원구","계","80~84세","2세대가구-부부+양친","","42",
"노원구","계","80~84세","2세대가구-부부+한부모","","167",
"노원구","계","80~84세","2세대가구-부부+미혼자녀+부부미혼형제자매","","X",
"노원구","계","80~84세","2세대가구-조부모+미혼손자녀","","111",
"노원구","계","80~84세","2세대가구-조부 또는 조모+미혼손자녀","","190",
"노원구","계","80~84세","2세대가구-기타","","943",
"노원구","계","80~84세","3세대가구-계","","1711",
"노원구","계","80~84세","3세대가구-부부+미혼자녀+양친","","196",
"노원구","계","80~84세","3세대가구-부부+미혼자녀+부친","","123",
"노원구","계","80~84세","3세대가구-부부+미혼자녀+모친","","692",
"노원구","계","80~84세","3세대가구-기타","","700",
"노원구","계","80~84세","4세대이상 가구","","7",
"노원구","계","80~84세","1인가구","","2608",
"노원구","계","80~84세","비친족가구","","136",
"노원구","계","85세이상","일반가구원","","6055",
"노원구","계","85세이상","1세대가구-계","","909",
"노원구","계","85세이상","1세대가구-부부","","864",
"노원구","계","85세이상","1세대가구-부부+미혼형제자매","","X",
"노원구","계","85세이상","1세대가구-부부+기타 친인척","","X",
"노원구","계","85세이상","1세대가구-가구주+미혼형제자매","","X",
"노원구","계","85세이상","1세대가구-가구주+기타 친인척","","11",
"노원구","계","85세이상","1세대가구-기타","","27",
"노원구","계","85세이상","2세대가구-계","","2000",
"노원구","계","85세이상","2세대가구-부부+미혼자녀","","158",
"노원구","계","85세이상","2세대가구-부+미혼자녀","","74",
"노원구","계","85세이상","2세대가구-모+미혼자녀","","453",
"노원구","계","85세이상","2세대가구-부부+양친","","34",
"노원구","계","85세이상","2세대가구-부부+한부모","","310",
"노원구","계","85세이상","2세대가구-부부+미혼자녀+부부미혼형제자매","","X",
"노원구","계","85세이상","2세대가구-조부모+미혼손자녀","","50",
"노원구","계","85세이상","2세대가구-조부 또는 조모+미혼손자녀","","117",
"노원구","계","85세이상","2세대가구-기타","","804",
"노원구","계","85세이상","3세대가구-계","","1325",
"노원구","계","85세이상","3세대가구-부부+미혼자녀+양친","","88",
"노원구","계","85세이상","3세대가구-부부+미혼자녀+부친","","112",
"노원구","계","85세이상","3세대가구-부부+미혼자녀+모친","","618",
"노원구","계","85세이상","3세대가구-기타","","507",
"노원구","계","85세이상","4세대이상 가구","","23",
"노원구","계","85세이상","1인가구","","1695",
"노원구","계","85세이상","비친족가구","","103",
"노원구","남자","합계","일반가구원","","241951",
"노원구","남자","합계","1세대가구-계","","32708",
"노원구","남자","합계","1세대가구-부부","","28782",
"노원구","남자","합계","1세대가구-부부+미혼형제자매","","292",
"노원구","남자","합계","1세대가구-부부+기타 친인척","","104",
"노원구","남자","합계","1세대가구-가구주+미혼형제자매","","2149",
"노원구","남자","합계","1세대가구-가구주+기타 친인척","","193",
"노원구","남자","합계","1세대가구-기타","","1188",
"노원구","남자","합계","2세대가구-계","","166834",
"노원구","남자","합계","2세대가구-부부+미혼자녀","","128509",
"노원구","남자","합계","2세대가구-부+미혼자녀","","8657",
"노원구","남자","합계","2세대가구-모+미혼자녀","","13794",
"노원구","남자","합계","2세대가구-부부+양친","","298",
"노원구","남자","합계","2세대가구-부부+한부모","","920",
"노원구","남자","합계","2세대가구-부부+미혼자녀+부부미혼형제자매","","1984",
"노원구","남자","합계","2세대가구-조부모+미혼손자녀","","711",
"노원구","남자","합계","2세대가구-조부 또는 조모+미혼손자녀","","509",
"노원구","남자","합계","2세대가구-기타","","11452",
"노원구","남자","합계","3세대가구-계","","16625",
"노원구","남자","합계","3세대가구-부부+미혼자녀+양친","","2281",
"노원구","남자","합계","3세대가구-부부+미혼자녀+부친","","1857",
"노원구","남자","합계","3세대가구-부부+미혼자녀+모친","","5980",
"노원구","남자","합계","3세대가구-기타","","6507",
"노원구","남자","합계","4세대이상 가구","","94",
"노원구","남자","합계","1인가구","","22556",
"노원구","남자","합계","비친족가구","","3134",
"노원구","남자","15세미만","일반가구원","","30320",
"노원구","남자","15세미만","1세대가구-계","","28",
"노원구","남자","15세미만","1세대가구-부부","","X",
"노원구","남자","15세미만","1세대가구-부부+미혼형제자매","","X",
"노원구","남자","15세미만","1세대가구-부부+기타 친인척","","X",
"노원구","남자","15세미만","1세대가구-가구주+미혼형제자매","","10",
"노원구","남자","15세미만","1세대가구-가구주+기타 친인척","","9",
"노원구","남자","15세미만","1세대가구-기타","","6",
"노원구","남자","15세미만","2세대가구-계","","27194",
"노원구","남자","15세미만","2세대가구-부부+미혼자녀","","23503",
"노원구","남자","15세미만","2세대가구-부+미혼자녀","","599",
"노원구","남자","15세미만","2세대가구-모+미혼자녀","","1842",
"노원구","남자","15세미만","2세대가구-부부+양친","","X",
"노원구","남자","15세미만","2세대가구-부부+한부모","","X",
"노원구","남자","15세미만","2세대가구-부부+미혼자녀+부부미혼형제자매","","390",
"노원구","남자","15세미만","2세대가구-조부모+미혼손자녀","","125",
"노원구","남자","15세미만","2세대가구-조부 또는 조모+미혼손자녀","","82",
"노원구","남자","15세미만","2세대가구-기타","","653",
"노원구","남자","15세미만","3세대가구-계","","3045",
"노원구","남자","15세미만","3세대가구-부부+미혼자녀+양친","","445",
"노원구","남자","15세미만","3세대가구-부부+미혼자녀+부친","","309",
"노원구","남자","15세미만","3세대가구-부부+미혼자녀+모친","","1175",
"노원구","남자","15세미만","3세대가구-기타","","1116",
"노원구","남자","15세미만","4세대이상 가구","","23",
"노원구","남자","15세미만","1인가구","","X",
"노원구","남자","15세미만","비친족가구","","30",
"노원구","남자","15~19세","일반가구원","","15188",
"노원구","남자","15~19세","1세대가구-계","","99",
"노원구","남자","15~19세","1세대가구-부부","","X",
"노원구","남자","15~19세","1세대가구-부부+미혼형제자매","","X",
"노원구","남자","15~19세","1세대가구-부부+기타 친인척","","X",
"노원구","남자","15~19세","1세대가구-가구주+미혼형제자매","","90",
"노원구","남자","15~19세","1세대가구-가구주+기타 친인척","","X",
"노원구","남자","15~19세","1세대가구-기타","","X",
"노원구","남자","15~19세","2세대가구-계","","13440",
"노원구","남자","15~19세","2세대가구-부부+미혼자녀","","10571",
"노원구","남자","15~19세","2세대가구-부+미혼자녀","","516",
"노원구","남자","15~19세","2세대가구-모+미혼자녀","","1724",
"노원구","남자","15~19세","2세대가구-부부+양친","","X",
"노원구","남자","15~19세","2세대가구-부부+한부모","","X",
"노원구","남자","15~19세","2세대가구-부부+미혼자녀+부부미혼형제자매","","127",
"노원구","남자","15~19세","2세대가구-조부모+미혼손자녀","","50",
"노원구","남자","15~19세","2세대가구-조부 또는 조모+미혼손자녀","","47",
"노원구","남자","15~19세","2세대가구-기타","","405",
"노원구","남자","15~19세","3세대가구-계","","1323",
"노원구","남자","15~19세","3세대가구-부부+미혼자녀+양친","","115",
"노원구","남자","15~19세","3세대가구-부부+미혼자녀+부친","","104",
"노원구","남자","15~19세","3세대가구-부부+미혼자녀+모친","","570",
"노원구","남자","15~19세","3세대가구-기타","","534",
"노원구","남자","15~19세","4세대이상 가구","","X",
"노원구","남자","15~19세","1인가구","","304",
"노원구","남자","15~19세","비친족가구","","19",
"노원구","남자","20~24세","일반가구원","","14952",
"노원구","남자","20~24세","1세대가구-계","","359",
"노원구","남자","20~24세","1세대가구-부부","","9",
"노원구","남자","20~24세","1세대가구-부부+미혼형제자매","","X",
"노원구","남자","20~24세","1세대가구-부부+기타 친인척","","X",
"노원구","남자","20~24세","1세대가구-가구주+미혼형제자매","","322",
"노원구","남자","20~24세","1세대가구-가구주+기타 친인척","","X",
"노원구","남자","20~24세","1세대가구-기타","","19",
"노원구","남자","20~24세","2세대가구-계","","10953",
"노원구","남자","20~24세","2세대가구-부부+미혼자녀","","7703",
"노원구","남자","20~24세","2세대가구-부+미혼자녀","","659",
"노원구","남자","20~24세","2세대가구-모+미혼자녀","","1928",
"노원구","남자","20~24세","2세대가구-부부+양친","","X",
"노원구","남자","20~24세","2세대가구-부부+한부모","","X",
"노원구","남자","20~24세","2세대가구-부부+미혼자녀+부부미혼형제자매","","77",
"노원구","남자","20~24세","2세대가구-조부모+미혼손자녀","","42",
"노원구","남자","20~24세","2세대가구-조부 또는 조모+미혼손자녀","","100",
"노원구","남자","20~24세","2세대가구-기타","","444",
"노원구","남자","20~24세","3세대가구-계","","932",
"노원구","남자","20~24세","3세대가구-부부+미혼자녀+양친","","58",
"노원구","남자","20~24세","3세대가구-부부+미혼자녀+부친","","54",
"노원구","남자","20~24세","3세대가구-부부+미혼자녀+모친","","405",
"노원구","남자","20~24세","3세대가구-기타","","415",
"노원구","남자","20~24세","4세대이상 가구","","X",
"노원구","남자","20~24세","1인가구","","2421",
"노원구","남자","20~24세","비친족가구","","284",
"노원구","남자","25~29세","일반가구원","","17478",
"노원구","남자","25~29세","1세대가구-계","","984",
"노원구","남자","25~29세","1세대가구-부부","","377",
"노원구","남자","25~29세","1세대가구-부부+미혼형제자매","","18",
"노원구","남자","25~29세","1세대가구-부부+기타 친인척","","7",
"노원구","남자","25~29세","1세대가구-가구주+미혼형제자매","","530",
"노원구","남자","25~29세","1세대가구-가구주+기타 친인척","","18",
"노원구","남자","25~29세","1세대가구-기타","","34",
"노원구","남자","25~29세","2세대가구-계","","12318",
"노원구","남자","25~29세","2세대가구-부부+미혼자녀","","8206",
"노원구","남자","25~29세","2세대가구-부+미혼자녀","","757",
"노원구","남자","25~29세","2세대가구-모+미혼자녀","","2366",
"노원구","남자","25~29세","2세대가구-부부+양친","","X",
"노원구","남자","25~29세","2세대가구-부부+한부모","","11",
"노원구","남자","25~29세","2세대가구-부부+미혼자녀+부부미혼형제자매","","87",
"노원구","남자","25~29세","2세대가구-조부모+미혼손자녀","","30",
"노원구","남자","25~29세","2세대가구-조부 또는 조모+미혼손자녀","","105",
"노원구","남자","25~29세","2세대가구-기타","","756",
"노원구","남자","25~29세","3세대가구-계","","903",
"노원구","남자","25~29세","3세대가구-부부+미혼자녀+양친","","40",
"노원구","남자","25~29세","3세대가구-부부+미혼자녀+부친","","50",
"노원구","남자","25~29세","3세대가구-부부+미혼자녀+모친","","386",
"노원구","남자","25~29세","3세대가구-기타","","427",
"노원구","남자","25~29세","4세대이상 가구","","X",
"노원구","남자","25~29세","1인가구","","2825",
"노원구","남자","25~29세","비친족가구","","446",
"노원구","남자","30~34세","일반가구원","","14565",
"노원구","남자","30~34세","1세대가구-계","","2308",
"노원구","남자","30~34세","1세대가구-부부","","1888",
"노원구","남자","30~34세","1세대가구-부부+미혼형제자매","","27",
"노원구","남자","30~34세","1세대가구-부부+기타 친인척","","6",
"노원구","남자","30~34세","1세대가구-가구주+미혼형제자매","","328",
"노원구","남자","30~34세","1세대가구-가구주+기타 친인척","","19",
"노원구","남자","30~34세","1세대가구-기타","","40",
"노원구","남자","30~34세","2세대가구-계","","9190",
"노원구","남자","30~34세","2세대가구-부부+미혼자녀","","6256",
"노원구","남자","30~34세","2세대가구-부+미혼자녀","","520",
"노원구","남자","30~34세","2세대가구-모+미혼자녀","","1472",
"노원구","남자","30~34세","2세대가구-부부+양친","","19",
"노원구","남자","30~34세","2세대가구-부부+한부모","","38",
"노원구","남자","30~34세","2세대가구-부부+미혼자녀+부부미혼형제자매","","115",
"노원구","남자","30~34세","2세대가구-조부모+미혼손자녀","","17",
"노원구","남자","30~34세","2세대가구-조부 또는 조모+미혼손자녀","","72",
"노원구","남자","30~34세","2세대가구-기타","","681",
"노원구","남자","30~34세","3세대가구-계","","617",
"노원구","남자","30~34세","3세대가구-부부+미혼자녀+양친","","56",
"노원구","남자","30~34세","3세대가구-부부+미혼자녀+부친","","38",
"노원구","남자","30~34세","3세대가구-부부+미혼자녀+모친","","214",
"노원구","남자","30~34세","3세대가구-기타","","309",
"노원구","남자","30~34세","4세대이상 가구","","8",
"노원구","남자","30~34세","1인가구","","2056",
"노원구","남자","30~34세","비친족가구","","386",
"노원구","남자","35~39세","일반가구원","","17432",
"노원구","남자","35~39세","1세대가구-계","","2062",
"노원구","남자","35~39세","1세대가구-부부","","1730",
"노원구","남자","35~39세","1세대가구-부부+미혼형제자매","","41",
"노원구","남자","35~39세","1세대가구-부부+기타 친인척","","9",
"노원구","남자","35~39세","1세대가구-가구주+미혼형제자매","","216",
"노원구","남자","35~39세","1세대가구-가구주+기타 친인척","","20",
"노원구","남자","35~39세","1세대가구-기타","","46",
"노원구","남자","35~39세","2세대가구-계","","12213",
"노원구","남자","35~39세","2세대가구-부부+미혼자녀","","9234",
"노원구","남자","35~39세","2세대가구-부+미혼자녀","","482",
"노원구","남자","35~39세","2세대가구-모+미혼자녀","","1329",
"노원구","남자","35~39세","2세대가구-부부+양친","","33",
"노원구","남자","35~39세","2세대가구-부부+한부모","","72",
"노원구","남자","35~39세","2세대가구-부부+미혼자녀+부부미혼형제자매","","245",
"노원구","남자","35~39세","2세대가구-조부모+미혼손자녀","","X",
"노원구","남자","35~39세","2세대가구-조부 또는 조모+미혼손자녀","","21",
"노원구","남자","35~39세","2세대가구-기타","","796",
"노원구","남자","35~39세","3세대가구-계","","925",
"노원구","남자","35~39세","3세대가구-부부+미혼자녀+양친","","154",
"노원구","남자","35~39세","3세대가구-부부+미혼자녀+부친","","104",
"노원구","남자","35~39세","3세대가구-부부+미혼자녀+모친","","313",
"노원구","남자","35~39세","3세대가구-기타","","354",
"노원구","남자","35~39세","4세대이상 가구","","10",
"노원구","남자","35~39세","1인가구","","1927",
"노원구","남자","35~39세","비친족가구","","295",
"노원구","남자","40~44세","일반가구원","","17882",
"노원구","남자","40~44세","1세대가구-계","","1276",
"노원구","남자","40~44세","1세대가구-부부","","987",
"노원구","남자","40~44세","1세대가구-부부+미혼형제자매","","36",
"노원구","남자","40~44세","1세대가구-부부+기타 친인척","","5",
"노원구","남자","40~44세","1세대가구-가구주+미혼형제자매","","157",
"노원구","남자","40~44세","1세대가구-가구주+기타 친인척","","15",
"노원구","남자","40~44세","1세대가구-기타","","76",
"노원구","남자","40~44세","2세대가구-계","","13530",
"노원구","남자","40~44세","2세대가구-부부+미혼자녀","","10479",
"노원구","남자","40~44세","2세대가구-부+미혼자녀","","503",
"노원구","남자","40~44세","2세대가구-모+미혼자녀","","1219",
"노원구","남자","40~44세","2세대가구-부부+양친","","21",
"노원구","남자","40~44세","2세대가구-부부+한부모","","60",
"노원구","남자","40~44세","2세대가구-부부+미혼자녀+부부미혼형제자매","","266",
"노원구","남자","40~44세","2세대가구-조부모+미혼손자녀","","X",
"노원구","남자","40~44세","2세대가구-조부 또는 조모+미혼손자녀","","7",
"노원구","남자","40~44세","2세대가구-기타","","975",
"노원구","남자","40~44세","3세대가구-계","","1211",
"노원구","남자","40~44세","3세대가구-부부+미혼자녀+양친","","190",
"노원구","남자","40~44세","3세대가구-부부+미혼자녀+부친","","141",
"노원구","남자","40~44세","3세대가구-부부+미혼자녀+모친","","470",
"노원구","남자","40~44세","3세대가구-기타","","410",
"노원구","남자","40~44세","4세대이상 가구","","X",
"노원구","남자","40~44세","1인가구","","1625",
"노원구","남자","40~44세","비친족가구","","237",
"노원구","남자","45~49세","일반가구원","","23168",
"노원구","남자","45~49세","1세대가구-계","","1440",
"노원구","남자","45~49세","1세대가구-부부","","1082",
"노원구","남자","45~49세","1세대가구-부부+미혼형제자매","","34",
"노원구","남자","45~49세","1세대가구-부부+기타 친인척","","X",
"노원구","남자","45~49세","1세대가구-가구주+미혼형제자매","","184",
"노원구","남자","45~49세","1세대가구-가구주+기타 친인척","","20",
"노원구","남자","45~49세","1세대가구-기타","","117",
"노원구","남자","45~49세","2세대가구-계","","17739",
"노원구","남자","45~49세","2세대가구-부부+미혼자녀","","14323",
"노원구","남자","45~49세","2세대가구-부+미혼자녀","","735",
"노원구","남자","45~49세","2세대가구-모+미혼자녀","","980",
"노원구","남자","45~49세","2세대가구-부부+양친","","23",
